g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.14,1,4,0.0421936511993408,0.0733648525125598,0.0056814830179998,-0.0092832902339528,-0.0141561015016336,-0.0412260121565748,-0.2535240336302968,-inf,-inf
0.141,1,4,0.0226638317108154,0.0889939524096928,0.0031713336510909,-0.0075811834519418,-0.0160921216965422,-0.0434965872098946,-0.1693666027142365,-1.008406716959139,-inf
0.142,1,4,0.0233476161956787,0.0700837540473371,-0.0006694742030656,-0.0083792332182902,-0.016776702990381,-0.0360938550547672,-0.2254010258770107,-1.138934897553584,-inf
0.143,1,4,0.0225691795349121,0.0737558174710663,-0.0010184900581789,-0.0079110668267857,-0.0179985892177797,-0.0451325549803709,-0.2622262505077161,-1.117671592243367,-inf
0.144,1,4,0.0229074954986572,0.0735450450923136,-3.1985535282267885e-05,-0.0073884150074218,-0.014045344617738,-0.0399610095930267,-0.2367398324146206,-1.0143739758302033,-inf
0.145,1,4,0.022782564163208,0.0644700366863903,-0.0010252543955408,-0.0123185123910419,-0.013047712979143,-0.039690584103279,-0.2903981365236954,-1.3479959266869543,-inf
0.146,1,4,0.0230817794799804,0.0874287840499995,0.0040788745540272,-0.0092454789582582,-0.0164968395584425,-0.0402361173576864,-0.2438747233647248,-1.125881445244017,-inf
0.147,1,4,0.0230834484100341,0.0776848027009605,-0.0015537633959677,-0.0075095362505419,-0.014716856165941,-0.0464086709791876,-0.2607286635038036,-1.171065891152106,-inf
0.148,1,4,0.0409612655639648,0.0602885098697066,0.0036900955479261,-0.0072176060408645,-0.0126088718102553,-0.0446981992427335,-0.2911432746964842,-inf,-inf
0.149,1,4,0.0226125717163085,0.0672554074429284,-0.0014028134785222,-0.0089668035423785,-0.0148302309738531,-0.0377970472942993,-0.2721159446145944,-1.1733362569489576,-inf
0.15,1,4,0.0230638980865478,0.0701989939832103,0.0018146437451319,-0.0089593431830555,-0.013178844691248,-0.0460661316221687,-0.2549255791738274,-1.1586423871851608,-inf
0.151,1,4,0.0226972103118896,0.0766925632278384,0.0001238966456123,-0.0074621290334491,-0.0149659621940146,-0.0470209776163145,-0.2086263234780276,-1.2153806053141782,-inf
0.152,1,4,0.0228512287139892,0.0726196007262722,0.0013380481754771,-0.008330616234377,-0.0141846136340512,-0.0503993124550693,-0.2523756541397636,-1.2966521295646931,-inf
0.153,1,4,0.0230970382690429,0.0591379968584541,-0.000660120036828,-0.0076866649238574,-0.01460995516273,-0.0437559046500636,-0.2867313807140588,-1.2046571410786202,-inf
0.154,1,4,0.0408582687377929,0.0684245241297526,0.0033670145399999,-0.0078994265740379,-0.0171869795769934,-0.0474251391586244,-0.2531600729968916,-inf,-inf
