g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.483,1,4,0.0338900089263916,0.0048049157354364,-0.0021016418749951,-0.002888445868743,-0.0049724476909126,-0.3697347807595812,-4.881726536778418,-7.0260085407450665,-inf
0.484,1,4,0.041961669921875,0.0047256887099013,-0.0024151808348575,-0.0030229679805638,-0.0049434267288888,-0.3614538753726779,-4.793658200940005,-inf,-inf
0.485,1,4,0.0425484180450439,0.0038284380756212,-0.0019344952742931,-0.0026744635636648,-0.0048362726872162,-0.36420956269724,-4.819559600047895,-inf,-inf
0.486,1,4,0.0231871604919433,0.0097346392626147,-0.0012856331256789,-0.0031417265883717,-0.0045204415704985,-0.3708182814152216,-4.849417505863925,-6.70775169049235,-inf
0.487,1,4,0.0325438976287841,0.0046919076962592,-0.0018452795222541,-0.002954461447243,-0.0053973849080843,-0.3642074319959759,-4.858524183018443,-6.750898715786985,-inf
0.488,1,4,0.0325503349304199,-0.0006986811987963,-0.0015449795752917,-0.002541974682916,-0.0048647858490875,-0.3783839400513444,-4.991340697645204,-6.882595943280784,-inf
0.489,1,4,0.0320940017700195,0.0012186983730844,-0.001811023932298,-0.002714184491107,-0.0051910003433228,-0.3875753600986523,-4.937667510016267,-6.819293405766056,-inf
0.49,1,4,0.0311496257781982,0.0043181203428893,-0.0017234767866607,-0.0026831950322241,-0.0049916666200627,-0.3926695452629272,-5.022802071769234,-6.779005075035315,-inf
0.491,1,4,0.0317625999450683,-0.0012344849383737,-0.0017524708612819,-0.0027022935688998,-0.0051087670901957,-0.3847617638097004,-4.890829879794768,-6.730653460180622,-inf
0.492,1,4,0.0418152809143066,0.0075364743071312,-0.0017361776347662,-0.00292115841969,-0.0052710849944165,-0.385685353536031,-5.039001279968612,-inf,-inf
0.493,1,4,0.0431470870971679,0.0027660379056465,-0.0017756938856785,-0.0027643317527955,-0.0047532873842417,-0.381217376780248,-4.980700241702914,-inf,-inf
0.494,1,4,0.0415010452270507,-0.0004887233168711,-0.0017379531585191,-0.0026130851587744,-0.0049518956798338,-0.4048157664520266,-4.994996962689648,-inf,-inf
0.495,1,4,0.0414166450500488,-0.0013034577311216,-0.0017977960534126,-0.0026965930834629,-0.0050017425810894,-0.4029415346467416,-5.028712466548623,-inf,-inf
0.496,1,4,0.0337381362915039,0.0005746339781181,-0.001810927741123,-0.0028865791980677,-0.0051442745905798,-0.4001524103200293,-4.97767671819863,-6.539358740163417,-inf
0.497,1,4,0.0232398509979248,0.0049911817507699,-0.001132870032921,-0.0026594211455843,-0.0048271116004785,-0.4037508865976439,-4.916899406708595,-6.510172527722826,-inf
0.498,1,4,0.0336067676544189,0.0021807802643135,-0.0011614593872842,-0.003427303043379,-0.0052560681167139,-0.4233000954444756,-5.101724802274479,-6.385829611346623,-inf
0.499,1,4,0.0421180725097656,0.003328704595111,-0.0003800346570409,-0.0020760079690372,-0.0034142196722818,-0.4172666198332183,-5.110275854155074,-inf,-inf
0.5,1,4,0.0420317649841308,-0.0013305628870959,-0.0014829523403954,-0.0030636068916797,-0.0050311015116328,-0.4239078268105525,-5.146649068830485,-inf,-inf
0.501,1,4,0.0229930877685546,0.0029067843928583,-0.0009326481065506,-0.0027266591772488,-0.0045836983327279,-0.4279094544614013,-5.116962362550104,-6.454283543459384,-inf
0.502,1,4,0.0319952964782714,0.0034502945975028,-0.0001092513336933,-0.001543319875364,-0.0038388427901945,-0.4477089472470159,-5.149190200695083,-6.300471580535606,-inf
0.503,1,4,0.0315566062927246,0.0039299720788237,-0.0009897414157558,-0.00280128365035,-0.0047352342168892,-0.4478748634760633,-5.140342528976538,-6.349045623520201,-inf
0.504,1,4,0.031670331954956,-0.0004722363747883,-0.0008489112140761,-0.0025537652064209,-0.0050295273923016,-0.4423892478890539,-5.520999026877174,-6.722643983925909,-inf
0.505,1,4,0.0344359874725341,0.0001031881502651,-0.0014341342474906,-0.0026142704039065,-0.0047200835344953,-0.4505609105380082,-5.236670082049764,-6.391389952240347,-inf
0.506,1,4,0.0349061489105224,-0.0007091858319322,-0.0011343212939897,-0.0025480415038097,-0.0056585399445614,-0.3436893082585877,-4.320523502414921,-5.53670185796665,-inf
0.507,1,4,0.0420644283294677,0.0021345921054687,-0.0011708144104596,-0.0027255917917336,-0.0049149905297137,-0.4516743029354286,-inf,-inf,-inf
0.508,1,4,0.0239598751068115,-0.0016778066014431,-0.0028841406445227,-0.0039481396049345,-0.0049293804542911,-0.4735611716200976,-5.48684740444579,-6.569072214485628,-inf
0.509,1,4,0.0338752269744873,-0.0008230853897365,-0.0013976778073756,-0.0025745893244775,-0.0048612101687348,-0.4683961828897233,-5.486897446553387,-6.5191554952627735,-inf
0.51,1,4,0.0324180126190185,-3.19972227023235e-05,-0.000957285806334,-0.0025190778997175,-0.0047564080466612,-0.4580327330640385,-5.166424852377718,-6.148621875848654,-inf
0.511,1,4,0.0411224365234375,0.0004137345818359,-0.0002866360276661,-0.0026454164719875,-0.0044703153748749,-0.4587063979749957,-5.69017653055848,-inf,-inf
0.512,1,4,0.0416805744171142,0.0006865029264435,-0.0011414481586257,-0.0027410660993731,-0.0051345775155953,-0.4594205696490445,-5.637086812587222,-inf,-inf
0.513,1,4,0.0428218841552734,4.080100047974583e-05,-0.0014300839287669,-0.0027089978010759,-0.0052034496943484,-0.4340637519682291,-5.41533880146588,-inf,-inf
0.514,1,4,0.0419480800628662,-0.0013193019561487,-0.0015285540691396,-0.0033703416629753,-0.0048904058408452,-0.4536521137948545,-5.418870693258574,-inf,-inf
0.515,1,4,0.0417768955230712,0.0025248710454565,-0.0003723499201286,-0.0021805714178325,-0.0046913512820406,-0.4144526338130809,-5.14948778919433,-inf,-inf
0.516,1,4,0.033818244934082,-0.0002457481766394,-0.0015518103851541,-0.0026282804967704,-0.0049026168422924,-0.4136414311863739,-5.131141046563,-5.99725511930644,-inf
0.517,1,4,0.0318775177001953,-0.0003795292655487,-0.0010991907349277,-0.0024867890461591,-0.0047290798328209,-0.4697802153985226,-5.647503811677148,-6.473699044791256,-inf
0.518,1,4,0.0318431854248046,-0.0011533241701653,-0.0011760055117459,-0.0024182069208192,-0.0043123697782452,-0.4649944911473467,-5.392060879683054,-6.131979757811283,-inf
0.519,1,4,0.0420987606048584,0.0030410601297202,-0.0011331183893886,-0.0023202780758697,-0.0045928365089958,-0.4250448043887549,-5.259563878337619,-inf,-inf
0.52,1,4,0.0416314601898193,0.0007483433297432,-0.0012371210479204,-0.002542932720781,-0.0047369948526866,-0.4902558321399307,-5.453131413792803,-inf,-inf
0.521,1,4,0.0232372283935546,0.0033070108622694,-0.0014860330299976,-0.0027646797973964,-0.0047520663355759,-0.4162522490154492,-5.0006615912184005,-5.877473094351434,-inf
0.522,1,4,0.0315828323364257,0.0022687952684947,-0.0012732090587369,-0.0024257041299353,-0.0047476473380345,-0.410824348136498,-4.820885815984321,-5.801003410093927,-inf
0.523,1,4,0.023247480392456,0.0028917474329163,-0.0010642906317637,-0.002408109091314,-0.0048143426736899,-0.41169774010462,-5.105175902921784,-6.210768444492799,-inf
0.524,1,4,0.0314843654632568,0.0048181858877521,-0.0012317374138391,-0.0024829819044309,-0.0045769510733751,-0.4290746738822075,-4.938383113439237,-5.828351008852426,-inf
0.525,1,4,0.0320208072662353,0.0052341957526313,-0.0011992990723277,-0.0025962695767072,-0.0046066761882151,-0.4206828406544536,-4.8277757193675415,-5.922002718467688,-inf
0.526,1,4,0.0318045616149902,0.0067762416219045,-0.0010383646900144,-0.0023750142095616,-0.004107689987195,-0.4544721400638679,-5.192947455635844,-5.956078933813825,-inf
0.527,1,4,0.0425474643707275,0.0017555634443081,-0.0010077744670597,-0.0020639495052647,-0.0042370514487962,-0.4614616103439015,-4.801714737757556,-inf,-inf
0.528,1,4,0.0414772033691406,-0.0014466535111164,-0.0023842074164804,-0.0026126686552713,-0.0049268575391398,-0.424186067271795,-4.104000940764877,-inf,-inf
0.529,1,4,0.0334205627441406,-0.001737275402921,-0.0031332440083859,-0.0035950701699175,-0.0051771445656555,-0.3960428671178392,-4.075446788774622,-4.908835366336289,-inf
0.53,1,4,0.0318572521209716,0.0003387320790772,-0.0023216606026744,-0.003073040693909,-0.004340734003893,-0.3992557182278254,-3.9825563387554777,-4.9626786989971245,-inf
0.531,1,4,0.0319523811340332,-0.0012749591357809,-0.00177394495347,-0.0027753415215413,-0.0047835218428864,-0.4031782852347908,-4.067642489965894,-4.904765039717812,-inf
0.532,1,4,0.0317447185516357,-0.0011918860945805,-0.0025292060500199,-0.0038932731448983,-0.0048898153119633,-0.371475872230206,-4.086178632134658,-5.059099752903295,-inf
0.533,1,4,0.0420210361480712,-0.0009570524188078,-0.0023292402148976,-0.0036522006543053,-0.0046375498025824,-0.4347594819033367,-4.032925474107937,-inf,-inf
0.534,1,4,0.0331010818481445,-0.0009350617880805,-0.0024550669880308,-0.0028427187618944,-0.0047638467771194,-0.405453612298927,-4.067179531810002,-4.954188958563907,-inf
0.535,1,4,0.0234861373901367,0.0004302884172004,-0.0029765347696025,-0.0040628848817032,-0.0048334432886276,-0.383713153904448,-3.887530770826338,-4.91771404958206,-inf
0.536,1,4,0.0232617855072021,-0.000693895246771,-0.0034104531749521,-0.0040411872081522,-0.0043886285043462,-0.3916497967390204,-4.118257833359635,-4.927021378293047,-inf
0.537,1,4,0.0419328212738037,-0.0006275107826332,-0.0010059361238462,-0.0022070055183685,-0.004727900849041,-0.4215294708722336,-3.986963938589681,-inf,-inf
0.538,1,4,0.0424177646636962,-0.0006529444328479,-0.0013758492748131,-0.0026168173789509,-0.0053992201559003,-0.3948955338012693,-3.642690170001372,-inf,-inf
0.539,1,4,0.0320281982421875,-0.000907959218773,-0.00311346918097,-0.0034496156154468,-0.0047056701898006,-0.3827581789545167,-4.230251155328241,-5.181219709069143,-inf
0.54,1,4,0.0325396060943603,0.0004986207219935,-0.0026234042210371,-0.0034416882406177,-0.0046638289102832,-0.362741854735655,-4.0942974596723385,-5.065505242354183,-inf
0.541,1,4,0.0318727493286132,-0.0010840779153087,-0.0023580688464937,-0.0035862427298621,-0.0048541408921471,-0.3835613355962122,-4.0268990866624,-4.898345734909937,-inf
0.542,1,4,0.033139944076538,-0.000705486635573,-0.0022499566048393,-0.0034049002429365,-0.0045902355838176,-0.3696981852858806,-4.025912131833558,-5.210679073535803,-inf
0.543,1,4,0.0336451530456543,0.011102726482727,-0.001392769956714,-0.0043583439685152,-0.0067020038837851,-0.1661537820985522,-1.219834963883971,-6.958968152767314,-inf
0.544,1,4,0.0319042205810546,-0.0013389257835426,-0.0025550903162026,-0.0032988409082884,-0.0048528661829023,-0.3642401671693313,-3.7055737473647135,-4.97300714731335,-inf
0.545,1,4,0.0336990356445312,0.007955403863641,0.0003682939514442,-0.0023899957844732,-0.0045180104243507,-0.3655606263037883,-3.786479482129748,-4.76722624110743,-inf
0.546,1,4,0.0429527759552001,0.0011562725277398,-0.0006758877059062,-0.0038889185718304,-0.0063493995672693,-0.3675600111556432,-3.755217319572142,-inf,-inf
0.547,1,4,0.0234694480895996,-0.000720217683953,-0.0012203872168038,-0.002334027640022,-0.0048859066044294,-0.3612318928349789,-3.70088808922299,-4.887672171796642,-inf
0.548,1,4,0.0418252944946289,0.0025730245290887,-0.0005801431836368,-0.0026637228329496,-0.0047369915516698,-0.367773927449317,-3.889037488677839,-inf,-inf
0.549,1,4,0.0232958793640136,0.0015006696895451,-0.0015456901380062,-0.0024760327791904,-0.0049851793180491,-0.4174771088897921,-5.019773525835661,-5.990417416626279,-inf
0.55,1,4,0.0315601825714111,0.0034256198119488,-0.001333574137532,-0.0023657022779001,-0.0047506613597468,-0.416362253660083,-5.159200111924442,-6.053391759149219,-inf
0.551,1,4,0.0421004295349121,0.0012458138941599,-0.0009887268817043,-0.0025585552384076,-0.005358866800276,-0.4190826554738604,-5.062787025219469,-inf,-inf
0.552,1,4,0.0418579578399658,0.0105745002230952,-0.0013518745444356,-0.0027609877807501,-0.0047387250167125,-0.4123844217784174,-5.2149727082554485,-inf,-inf
0.553,1,4,0.0417187213897705,0.0045874495947723,-0.001137885703509,-0.002728774044104,-0.0047884019597008,-0.4171039715889799,-5.171555130293424,-inf,-inf
0.554,1,4,0.0315902233123779,0.0001121075636078,-0.0019650848242724,-0.0022848853490339,-0.0046420057350495,-0.4278352448481667,-5.094915713027349,-5.985836559985277,-inf
0.555,1,4,0.0313634872436523,0.0031057748294411,-0.0005930189743902,-0.0025215042395532,-0.0048061795940462,-0.4209678451796347,-5.181198748648806,-6.048576694668528,-inf
0.556,1,4,0.0328381061553955,0.0062896023329799,-0.0010307284095151,-0.0021512187370822,-0.0047960087445426,-0.419053007354467,-5.192880644286103,-6.134975263457095,-inf
0.557,1,4,0.031534194946289,0.0053265863275823,-0.0008240366191637,-0.0026740270006858,-0.0045994246433683,-0.4146519291338823,-5.196973235894901,-6.05851000387765,-inf
0.558,1,4,0.0316007137298584,0.0009106635462279,0.0001076230300831,-0.0023010334420508,-0.0046962897273995,-0.4171253611967524,-5.2008356251025445,-6.071011144059316,-inf
0.559,1,4,0.0318648815155029,0.0056544765781151,0.0003583034324472,-0.0018012571247442,-0.0044201168097268,-0.4173058783660959,-5.20395331957278,-6.127206170041978,-inf
0.56,1,4,0.0234842300415039,0.0016935856632544,0.0005477158668467,-0.0015788140028148,-0.0039985088743865,-0.4371842718758276,-5.23272385752144,-6.082630540210181,-inf
0.561,1,4,0.023360252380371,0.0044482735596732,-0.0011049657508072,-0.002330218307794,-0.0047826385756102,-0.3620501808501152,-3.890867277212435,-4.945496642519122,-inf
0.562,1,4,0.0316035747528076,0.0020967137671428,-0.0007705596953395,-0.0025716792575936,-0.0048856432876564,-0.3747240460291621,-3.8757965210429,-4.831463406549132,-inf
0.5630000000000001,1,4,0.0432112216949462,0.0017062504718816,-0.001096703036504,-0.0022263047258872,-0.0050606139374297,-0.3497609938175227,-3.930544566120663,-inf,-inf
0.5640000000000001,1,4,0.0236399173736572,-0.0010847550814236,-0.0023866134706111,-0.0027468521653922,-0.0047371744044194,-0.3847782839638368,-4.035464772900153,-5.105532417445597,-inf
0.5650000000000001,1,4,0.0436098575592041,-0.0010086332609684,-0.0016541059102452,-0.003081333703168,-0.0045686574894924,-0.2781570066926748,-2.509507229022038,-inf,-inf
0.5660000000000001,1,4,0.0319812297821044,0.0012816123157639,-0.0012630268196767,-0.0026371152175281,-0.0048529186498396,-0.3721291706766109,-3.752954666964389,-4.994177078137601,-inf
0.5670000000000001,1,4,0.0315926074981689,0.0008059021951691,-0.0007785098616834,-0.0026077116100751,-0.0049764502615128,-0.2892029097437755,-2.6079462065925934,-4.353061978459428,-inf
0.5680000000000001,1,4,0.0326690673828125,0.0055734100299793,-0.0009745997978189,-0.0025633808483542,-0.0048290839436835,-0.3696666588097667,-3.619992284230361,-5.056395053132932,-inf
0.5690000000000001,1,4,0.0322165489196777,-0.0004407517064058,-0.0025576037591988,-0.0042280654355635,-0.0045345631179601,-0.4183488106792785,-4.229607808104207,-5.1129408281582265,-inf
0.5700000000000001,1,4,0.0316083431243896,-0.0001544291664662,-0.001340390197282,-0.0025157489895202,-0.0046435055649426,-0.4156792183793895,-4.191086114158079,-5.082013577002106,-inf
0.5710000000000001,1,4,0.0344374179840087,-0.0007726893126155,-0.0022460492172666,-0.0037578150089359,-0.0044545137138283,-0.4213239588498798,-4.100631560116169,-5.043188943558203,-inf
0.5720000000000001,1,4,0.0421087741851806,-0.0006740358798631,-0.0025730798486312,-0.0038002394141487,-0.0042050160952006,-0.4193753000356001,-4.195490257373881,-inf,-inf
0.5730000000000001,1,4,0.0231280326843261,-0.0002929372214255,-0.0025795000016778,-0.0026651720699234,-0.0045786866910906,-0.4160639707650392,-4.063034256555556,-5.000713678103679,-inf
0.5740000000000001,1,4,0.0416548252105712,-0.0009123513553533,-0.00266269893017,-0.0036991121179882,-0.0044848959841433,-0.4108424154523687,-4.120378847641183,-inf,-inf
0.5750000000000001,1,4,0.0414707660675048,-0.0006008440297225,-0.0022040620202828,-0.0025250902866484,-0.0047936345017189,-0.4078154954560359,-4.013661976252064,-inf,-inf
0.5760000000000001,1,4,0.0310494899749755,-0.0007031467695589,-0.0022029476302317,-0.0041442116766597,-0.0044211725526716,-0.4087760992713808,-4.145098345513685,-5.064898813083471,-inf
0.577,1,4,0.0230422019958496,-3.537834744512669e-05,-0.0024742092417328,-0.002624666785177,-0.0047293619190041,-0.3111526267340328,-2.598539345193762,-4.562645166087857,-inf
0.578,1,4,0.0233905315399169,-0.0015757717694349,-0.0026702723890879,-0.0040897092238688,-0.0047094219121219,-0.4814363983248869,-5.207445895561326,-6.346884119446141,-inf
0.579,1,4,0.032160997390747,0.0071004881752828,-0.0012049235158061,-0.0026134747641577,-0.0048303013910793,-0.3801062965818946,-3.7538605124576336,-7.156813879127227,-inf
0.58,1,4,0.0322046279907226,-0.0013054089797519,-0.0023949567989647,-0.0036990491080962,-0.0048836049437053,-0.4763534129130758,-5.264552428085624,-6.22335930056803,-inf
0.581,1,4,0.0317764282226562,-0.0015506904841195,-0.0037564781204317,-0.0049156381763741,-0.0050097913349987,-0.3704271906709893,-3.8025226763120674,-6.116053641549229,-inf
0.582,1,4,0.0319283008575439,-0.0009499059216358,-0.002322175117479,-0.0041119724920661,-0.0042431022544625,-0.4435058110443072,-5.252098586841064,-6.409520948918458,-inf
0.583,1,4,0.0341138839721679,-3.818124679145149e-05,-0.0016664131277237,-0.0024781260454586,-0.0047326063986566,-0.3832817873712139,-3.864222234668837,-4.997670906865362,-inf
0.584,1,4,0.0328028202056884,0.0031371215696642,0.0008359280916668,-0.003155440886773,-0.0050335647001836,-0.2454088807248274,-2.3902415782734927,-5.08568247246399,-inf
0.585,1,4,0.0430874824523925,-5.125217591958151e-05,-0.0003764975010286,-0.0024433384976741,-0.0046444501289574,-0.3794180601347418,-5.292869875102281,-inf,-inf
0.586,1,4,0.0234158039093017,0.0018056255495775,0.0009416415446932,-0.0027713351889341,-0.0047728891111052,-0.3353106917152764,-3.399149334744944,-5.197492399467395,-inf
0.587,1,4,0.0318632125854492,0.0020048791247388,-0.0010303074865941,-0.0031592870894662,-0.0049342835919882,-0.4015569021097277,-5.016784923960636,-6.241160773849026,-inf
0.588,1,4,0.0420947074890136,-0.0004917426754024,-0.0004959492209475,-0.0032082327541475,-0.0045087323249469,-0.3672193069889045,-5.203558913751493,-inf,-inf
0.589,1,4,0.0234706401824951,0.0003081079844762,-0.0006768597045875,-0.0028408543068545,-0.0046002293330907,-0.4042932868061332,-4.743948727867596,-6.08423579911566,-inf
0.59,1,4,0.0231308937072753,0.0018225996916715,-0.001640307454584,-0.0028489368606193,-0.0047557664961764,-0.4160983466032966,-5.085107152761972,-6.051149191746983,-inf
0.591,1,4,0.0237002372741699,-0.0005252137654433,-0.0014841243896645,-0.0027453001601654,-0.005211215297829,-0.3957403252759378,-4.896463583731941,-6.163256077303841,-inf
0.592,1,4,0.0413305759429931,0.0019808122124524,-0.001250002087159,-0.0028939951286038,-0.00467266524452,-0.4142378008065213,-4.808254529567097,-inf,-inf
0.593,1,4,0.042365550994873,0.004486135073689,-0.0021080265901174,-0.0041663419781198,-0.0048143025037734,-0.3798432204528175,-5.169950860727677,-inf,-inf
0.594,1,4,0.0230469703674316,0.0021357031268451,-0.0012618328900699,-0.0025581854514577,-0.0047854253805598,-0.4181194163851935,-4.694737134359182,-6.079210872323015,-inf
0.595,1,4,0.0316207408905029,0.0035235797035534,-0.0017600818970051,-0.0024852675198943,-0.0048207903773193,-0.4239597021553755,-4.784655304815245,-6.118585178581381,-inf
0.596,1,4,0.0423500537872314,0.0022976894547366,0.000131160923319,-0.0022697032388692,-0.0037184257456629,-0.3880409876705474,-4.840796382566586,-inf,-inf
0.597,1,4,0.0343503952026367,6.848894029443888e-05,-0.0004570756009319,-0.0023866068171494,-0.0049551119265312,-0.4313126388037539,-4.812097151617004,-6.0786296380589695,-inf
0.598,1,4,0.0315814018249511,0.0068769366959104,-0.0016224494119009,-0.0026364871652168,-0.0052573347608899,-0.3973369836023026,-4.823984338338923,-6.361106731341812,-inf
0.599,1,4,0.0231432914733886,0.0008077835829561,-0.0012246377413292,-0.0024687087062783,-0.0049979800884925,-0.3858170622322187,-4.845659220920501,-6.4353941318875645,-inf
0.6,1,4,0.0232214927673339,0.0022919199056596,-0.0002729027500964,-0.0023498894622277,-0.0041228049341949,-0.3716318792045102,-4.934316462563639,-6.777682075491311,-inf
0.601,1,4,0.02327561378479,0.0023902968983233,-0.0021514606298539,-0.0025186214528329,-0.0051505685871557,-0.3817548340497749,-4.875120258113639,-6.427291896866364,-inf
0.602,1,4,0.0239219665527343,0.001175273042459,-0.0023124717573387,-0.0024972534035539,-0.0047122463819473,-0.3987002200453474,-4.880515466388383,-6.320482615267274,-inf
0.603,1,4,0.0329179763793945,-0.002052210030807,-0.0025881821581831,-0.0027891313125716,-0.0047490453145945,-0.4334276046224601,-5.043308025457234,-6.453395926321324,-inf
0.604,1,4,0.0318918228149414,0.00041416072106,-0.002257171355223,-0.003003686553091,-0.0045045768792064,-0.431459025257162,-4.681497311191762,-5.851354210682588,-inf
0.605,1,4,0.0318102836608886,0.0021170848053876,-0.0025295225664299,-0.0029953401428345,-0.0049179617727353,-0.4153573702631858,-4.622804512976416,-5.87896153637026,-inf
0.606,1,4,0.0317273139953613,-0.0014271815886743,-0.0024306545490087,-0.0031538026431078,-0.0043483222622384,-0.4172353590199135,-4.73783376739139,-5.882104735103276,-inf
0.607,1,4,0.0231225490570068,0.0036326356062158,0.0001632405337728,-0.0023373770430958,-0.0050553755246136,-0.3974162990568118,-4.978443792500729,-6.345387527334525,-inf
0.608,1,4,0.0232505798339843,0.0006305735065177,-0.0009297217252423,-0.0024425176263079,-0.0053381771721946,-0.3844017067075481,-5.071542811680668,-6.630234725106882,-inf
0.609,1,4,0.0232062339782714,0.0023947143507604,-0.0012422932802593,-0.0026158173553517,-0.0046263091752365,-0.4029409900851971,-4.805946053224741,-6.401389419763962,-inf
0.61,1,4,0.0315151214599609,0.0016002043999598,-0.0015472319176214,-0.002794321895226,-0.0041336584767275,-0.3669690899282919,-4.90163237924365,-6.642547650745992,-inf
0.611,1,4,0.0422272682189941,-0.0013699880556619,-0.0020216283814622,-0.0030487922655628,-0.0045964597481262,-0.3126538337441763,-4.7144145882817154,-inf,-inf
0.612,1,4,0.023707628250122,0.0070459874612213,-0.0016787742619447,-0.0031705288189751,-0.005028742345428,-0.2462143577231574,-3.366970520038767,-6.432846591128801,-inf
0.613,1,4,0.0419576168060302,-0.0014592974643566,-0.0024130856894412,-0.0044023150059633,-0.0061160939496886,-0.2234824023089571,-5.029069081915191,-inf,-inf
0.614,1,4,0.0319058895111084,0.0056828142977224,-0.0023422054227445,-0.0034513804998975,-0.0060818628718152,-0.2031411233095891,-5.123369526623143,-7.523505146753648,-inf
0.615,1,4,0.031632661819458,0.0025550163068468,-0.0023513133575789,-0.0028507317689581,-0.0051793584901249,-0.2164118290865228,-3.3802224857133685,-5.429030095823046,-inf
0.616,1,4,0.0319280624389648,0.0072872425613349,-0.0021444614612227,-0.003127405801365,-0.005582201938063,-0.1441642708622808,-5.068519958482535,-7.767503024133182,-inf
0.617,1,4,0.0314059257507324,0.0092354828660873,-0.0015766272856384,-0.0031244234371134,-0.0052994494981255,-0.1804565407265524,-4.9188957460855365,-7.437426182883562,-inf
0.618,1,4,0.0423009395599365,0.0059720274398073,-0.0030658167426774,-0.0042923804857221,-0.0053612141610198,-0.1626095484945507,-3.279036909706958,-inf,-inf
0.619,1,4,0.0417885780334472,0.0110450973547159,-0.0004614442492155,-0.0035006954583068,-0.0057311179177313,-0.1399993051376922,-4.864742898957016,-inf,-inf
0.62,1,4,0.0312385559082031,0.0131342123311414,-0.0024946424155745,-0.0040721718846999,-0.0055632118277284,-0.1512318910332236,-4.650363802959205,-7.620906697400351,-inf
0.621,1,4,0.0236146450042724,0.0236127636356679,-0.0019488922831867,-0.0035880777084827,-0.0060141323111958,-0.1469811484526139,-4.773895550513531,-7.794053330797,-inf
0.622,1,4,0.0418727397918701,0.0126346379620867,-0.0022975317360634,-0.0048070796413068,-0.0052765528741975,-0.1450984619232566,-4.656661318163506,-inf,-inf
0.623,1,4,0.0414681434631347,0.0076308716989166,-0.0018194120481427,-0.0034910520301971,-0.0057266343713271,-0.1639554385791679,-inf,-inf,-inf
0.624,1,4,0.023991584777832,0.0221493743008818,-0.0027036365104043,-0.0039884495735336,-0.0058949580486598,-0.1540979266650112,-4.987555445839063,-7.976454954002317,-inf
0.625,1,4,0.0324902534484863,0.0137061370570534,-0.0015211926705183,-0.0035654223204057,-0.0046910174685066,-0.1535134056542369,-4.343610096963775,-8.065295852474964,-inf
0.626,1,4,0.0317885875701904,0.028285266629799,-0.0020912669334334,-0.0040389220359861,-0.0063292622528314,-0.184719204070535,-4.859103371229848,-7.814846855908347,-inf
0.627,1,4,0.0232141017913818,0.0256681216589383,-0.0024291068839629,-0.0034102885907047,-0.0058838321755318,-0.1498234667941237,-4.773337435917008,-8.066007154140648,-inf
0.628,1,4,0.0311999320983886,0.0148744967297624,-0.0006332500153593,-0.0035618782674261,-0.0054100771085368,-0.1521535033425809,-4.442145648690133,-7.823638346007404,-inf
0.629,1,4,0.0321505069732666,0.0166801606440422,-0.0012828389365129,-0.0037094744075081,-0.0054681122972278,-0.1455029642819046,-5.251616241628075,-8.23660983147776,-inf
0.63,1,4,0.0322470664978027,0.0202480676590966,-0.0015417176097518,-0.0037802144697036,-0.005696307073712,-0.1584440690267303,-5.036370528075552,-8.046049835416772,-inf
0.631,1,4,0.0317246913909912,0.0268403294603318,-0.0008227079859731,-0.0038715663405856,-0.0059955542580041,-0.1636143261463879,-4.832310045739254,-8.029901790129633,-inf
0.632,1,4,0.0333561897277832,0.0152618009826226,-0.0013936084978846,-0.0054386068447502,-0.0056710947589768,-0.1591569237043605,-3.92833597869612,-7.29699173769382,-inf
0.633,1,4,0.0428168773651123,0.0233170171316977,0.000433448464105,-0.0038474343978203,-0.0063699237870656,-0.1629160892899397,-4.787226889235625,-inf,-inf
0.634,1,4,0.0233824253082275,0.0259163041704716,-0.0014860664210363,-0.0037945138087826,-0.0041939568525529,-0.1569808164285231,-4.962053145059556,-8.214025793980547,-inf
0.635,1,4,0.0233180522918701,0.0251309979775384,-0.0010285779822041,-0.0034958099845565,-0.0060909698474147,-0.1531435066310089,-4.903991573987645,-8.322564654822541,-inf
0.636,1,4,0.0413742065429687,0.0213154941538712,0.0005557961147848,-0.0028352596718801,-0.0044538823296099,-0.1526770526803774,-5.143260690366706,-inf,-inf
0.637,1,4,0.0417115688323974,0.027884862496763,-0.000901264284646,-0.0046456759183049,-0.0059206706172636,-0.1749221266336431,-4.953279294069232,-inf,-inf
0.638,1,4,0.0231313705444335,0.0254273093480942,-0.0018617506790198,-0.0027221912068118,-0.0050611911434306,-0.1609261090063185,-5.02997684262063,-8.33303495253065,-inf
0.639,1,4,0.041602611541748,0.0274545223083806,-0.0012171191222588,-0.0036451594145411,-0.005375798197011,-0.1646108613989426,-5.1402682884420905,-inf,-inf
0.64,1,4,0.0321588516235351,0.034955469135905,-0.00141516016071,-0.0036651761652923,-0.0067773741044596,-0.1516758874549418,-5.034879854629743,-8.425884283314296,-inf
0.641,1,4,0.0317819118499755,0.0259196814131592,-0.0010300678091514,-0.0042403048879038,-0.0054950119379284,-0.161437309072315,-5.115931473545326,-8.291811252053757,-inf
0.642,1,4,0.0411133766174316,0.0214860715605248,-2.9747688368540776e-05,-0.0026415625426402,-0.0045853216290753,-0.1683916066173777,-5.168216823992759,-inf,-inf
