g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.036,2,4,0.2342555522918701,0.0230239132910482,0.021794411228498,-0.0142470621748202,-0.014334393827741,-0.0167764833018839,-0.0180560828703299,-0.0203537100833958,-0.0229360873796088,-0.0245889880467104,-0.0252603836964307,-0.0289084949481591,-0.0292978135459309,-0.0296965138754626,-0.0300169258224599,-0.0359345423432913,-0.0369011093676201,-0.038876365517577,-0.0418069571589979,-0.0442923338840998,-0.0480828806412409,-0.0570258484871401,-0.1336050620491507,-0.1889761331425406,-0.25455548782826,-0.3256042696926987,-0.4333583965348112,-0.589513946416236,-1.1680545736869332,-2.6486257109526075,-6.0388758249218935,-12.682824772060458,-inf
0.037,2,4,0.1468222141265869,0.026854181733597,0.0242990629143133,-0.0139994876127715,-0.0143615718838203,-0.0166139716817266,-0.018534147855395,-0.0201785450412862,-0.0213313341360704,-0.0227135756295178,-0.0249473185480694,-0.0262570831985465,-0.026883678881875,-0.0280200781475219,-0.0293855151793314,-0.0338700186142196,-0.03601407277586,-0.0381864184785663,-0.0394714771035992,-0.0448664191003215,-0.0477024384853459,-0.0586259967634181,-0.1459908680830164,-0.2240948297946759,-0.3011662987999785,-0.3750804077569428,-0.4775538856358403,-0.6639575283040603,-1.3664599224477767,-3.132825871099549,-6.3550293983422055,-12.553027954282358,-inf
0.038,2,4,0.1464655399322509,0.0273380487103774,0.0266044045793952,-0.0125089586957367,-0.0140201318254598,-0.014332313420224,-0.0179404315659723,-0.0199265288381097,-0.0219149898357607,-0.0223535300754459,-0.0238927156603323,-0.0274176022010958,-0.0283555582625407,-0.0285956113354847,-0.0302484362975246,-0.0325389669083671,-0.034807117162434,-0.0384581147559794,-0.0389021551945205,-0.0436978305651239,-0.0459127360159272,-0.0558228603770226,-0.1381641785811512,-0.1989596008993928,-0.2745464112523731,-0.3521344605412082,-0.4506166669376112,-0.643706544916332,-1.2284820861821062,-2.6035276113597168,-6.056151777078127,-12.80540290288812,-inf
0.039,2,4,0.2658307552337646,0.0308163790031797,0.0301274692747707,-0.0111261999346096,-0.0118926024892846,-0.0152059181413635,-0.0155805339231892,-0.018897277361389,-0.0198539051512129,-0.0215404559671183,-0.0218050116854105,-0.0218110881196142,-0.0246013807606221,-0.0259006416089832,-0.0271123209674505,-0.0317863779340999,-0.0339780129257003,-0.0371020942798542,-0.0390459018497411,-0.0427005629470632,-0.0460447249532361,-0.053723832840949,-0.1439631215475322,-0.2307347795698486,-0.3115882862086613,-0.3906316528568149,-0.5301250077446483,-0.7439946026156519,-1.5992175599692438,-3.0512597493346787,-6.386108662867644,-12.65784202373634,-inf
0.04,2,4,0.2365839481353759,0.03255374920853,0.031422957621427,-0.0050934898102825,-0.0084200386097606,-0.01344020960655,-0.0146306547494202,-0.0182528173653369,-0.020184886378189,-0.0204673254725761,-0.02317150966052,-0.0233031972057692,-0.0253690481237073,-0.0264791335938993,-0.0271035937960544,-0.0348464640434336,-0.0349834484656331,-0.0402151871070723,-0.0402173636768559,-0.0480756315603475,-0.0499227977107107,-0.0600963521706131,-0.1300545313196356,-0.2107784091903463,-0.2960809555922032,-0.3814386373306851,-0.4845629870421578,-0.8152310991533438,-1.5402057207658506,-2.969321790720957,-6.340991845572323,-12.215258006605302,-inf
0.041,2,4,0.2376885414123535,0.0327496793175159,0.0323897958966706,-0.0088730973743059,-0.0103876142993046,-0.0129035700439557,-0.0136006892793591,-0.0175179922420629,-0.0194987164494268,-0.020932777554384,-0.0220391765105534,-0.0227812329022103,-0.0234879987996645,-0.0268492954534454,-0.0277638448414913,-0.0320545335198455,-0.0322333015308563,-0.0353283101237603,-0.0374981610148918,-0.0399064439504454,-0.0456783999634625,-0.052690023500803,-0.1426551209768346,-0.2122102710517631,-0.2723739070100158,-0.3585252742834341,-0.4711307754880538,-0.6330000115622986,-1.3308244364788584,-2.6135195206989685,-5.937429957121346,-inf,-inf
0.042,2,4,0.1451501846313476,0.0340524920893602,0.0337016729862465,-0.0029427445428849,-0.004770334686316,-0.0092451271524695,-0.0120745456627895,-0.0154705411064591,-0.0167302927195736,-0.0199728812471317,-0.0216240261336927,-0.0222201968941857,-0.0232118378821356,-0.0247637732749915,-0.0269014782013157,-0.0316461032374282,-0.0337033496313695,-0.0389028603553654,-0.0392255892579334,-0.0437350857843048,-0.0523148096436021,-0.0591636338669957,-0.095416008692349,-0.1628563449067869,-0.2325138996278332,-0.310775916260452,-0.4193936115234239,-0.5843088277799693,-1.1961867770342245,-2.617778419764512,-5.971772132963397,-12.953778624158783,-inf
0.043,2,4,0.2325475215911865,0.0368506282337835,0.0352754108593754,-0.0055168525255629,-0.0078859854778531,-0.0101232035547455,-0.0118269606495209,-0.0170720056546146,-0.0181384690975316,-0.0211484758038133,-0.0211530386146183,-0.021211014172706,-0.0220940858032991,-0.0246107409021903,-0.0247575195832853,-0.0302295659987545,-0.0312774238117948,-0.0342186285559913,-0.0363055354242842,-0.0406068257788792,-0.0464914589993793,-0.0562627573674542,-0.1258266148238717,-0.1894996192908867,-0.259268884200678,-0.3414736684788721,-0.4655011145199849,-0.6513356673814531,-1.3557289242136776,-2.8986154730036477,-6.154048127112275,-13.216554862169591,-inf
0.044,2,4,0.1486897468566894,0.0362875338005465,0.0359078398256801,-0.0016881293568646,-0.0039334916519336,-0.00927688309269,-0.012341057083495,-0.0152699458955266,-0.0163334207221906,-0.0203818350802942,-0.0205018827739874,-0.0211129787212615,-0.0218336579380035,-0.0232329006427871,-0.0261113248651942,-0.0302581211072599,-0.0309682867302043,-0.0356458493347819,-0.0378078285787881,-0.0422237634804154,-0.0460437024238623,-0.055356573887834,-0.1029705205287153,-0.163208041061563,-0.2226028730808565,-0.2965553225703224,-0.4114415019298321,-0.5748973416146733,-1.1989279519644658,-2.469809157622789,-5.582684573054901,-12.951976668194696,-inf
0.045,2,4,0.1460969448089599,0.0377284883517347,0.037442648667512,-0.0029350374880984,-0.0029502465100823,-0.007470058005211,-0.0099944891516538,-0.015930499836871,-0.0164720171861356,-0.018187908860938,-0.0184161100167807,-0.0199103822311506,-0.0228315295861219,-0.0231841182938714,-0.0242294068060134,-0.0288997773625173,-0.0315462216636132,-0.0351399682716913,-0.0359418790247831,-0.0439180133035374,-0.0462612896342291,-0.0503876330775166,-0.1275966309787134,-0.1896882946515581,-0.2408350213665014,-0.333527236939503,-0.4411361006897478,-0.6731322483348373,-1.3340758733073133,-2.789203361966913,-6.36907603700146,-12.973900455281443,-inf
0.046,2,4,0.1494262218475341,0.0415496887054424,0.0412156650934523,0.0020527253259039,-0.00045627613527,-0.0071696957307143,-0.0093301053807206,-0.0137657268651043,-0.0146951180265014,-0.0177156482917367,-0.0181268746946395,-0.0192971444587398,-0.0199143230506228,-0.0216675388040948,-0.0222217490513327,-0.0269929483242563,-0.0287196187206817,-0.0348971950469086,-0.0351836494535801,-0.0433091968386133,-0.0440437081205496,-0.053319855199572,-0.1301084667187273,-0.2085111146795102,-0.2764777205598426,-0.3461470787104984,-0.4689854618725028,-0.7036071597546404,-1.408684332099525,-2.8236193492308908,-6.15966321741154,-12.98259228126739,-inf
0.047,2,4,0.2588443756103515,0.0420398658324401,0.0404037095940281,0.0002549116601485,-0.000660544400668,-0.0070403807318008,-0.0102026017808722,-0.0133879844592197,-0.0142998559795179,-0.0160495007182467,-0.0171030355454371,-0.0185485129990795,-0.0196552773308532,-0.0212296344419012,-0.0229860774747002,-0.0282253567202889,-0.0291797575485311,-0.0334265602985964,-0.0342550518519517,-0.0403196320061142,-0.0403789987245428,-0.0536930604730268,-0.111615215671175,-0.1645978111479435,-0.2295485358809478,-0.3136040230443123,-0.4087867704472379,-0.5703672614370421,-1.0979205728674013,-2.484409327103692,-6.0649204746587415,-inf,-inf
0.048,2,4,0.2329111099243164,0.0429910254291879,0.0422409055638173,0.0015333040597762,0.0012770091328426,-0.0061167743007788,-0.0068403513363286,-0.0127588099004387,-0.0143378579845689,-0.0168765491432587,-0.017213650334819,-0.0179941171888191,-0.0201468945325837,-0.0218934981473703,-0.0220314322701349,-0.0265016641159111,-0.0299028353497379,-0.033867090633206,-0.0342481471149243,-0.0416711025358961,-0.0449967909565868,-0.058345447922282,-0.0958334150498328,-0.1661519137578888,-0.2497380124190252,-0.339822509978522,-0.4477978244940807,-0.655082411582669,-1.277545614543304,-2.752428973316109,-6.100681189051013,-13.121967032668074,-inf
0.049,2,4,0.1500513553619384,0.0469871519929939,0.04403321206261,0.0052949295015609,0.0052245189222583,-0.0029251504541403,-0.0041622930927478,-0.0095189456212719,-0.0104988031662963,-0.014805665896144,-0.0162420285093413,-0.0183878187095257,-0.0193577456403253,-0.0194757381554596,-0.0201259331432655,-0.0255058408138455,-0.0306264669395902,-0.0334035986753271,-0.0345095132219774,-0.042762108627956,-0.0452950607587529,-0.0530789391404685,-0.0971598185842254,-0.159942778614197,-0.2142127095358929,-0.3169576121250022,-0.4426866206831359,-0.6579378495358635,-1.2249633553440131,-2.458651147807625,-5.675853072935857,-13.138739135178982,-inf
0.05,2,4,0.1550910472869873,0.0455602561792904,0.043958899721297,0.0018446304164554,-0.0007487076706572,-0.0056924002460354,-0.0060308320195248,-0.0118087756168531,-0.0125449302210579,-0.0148855738486409,-0.0157359089866378,-0.0175435228782037,-0.0179398262056246,-0.0198986991623,-0.0216670283996806,-0.0232687127262182,-0.0289981393927889,-0.0336604688083174,-0.035133054185735,-0.0396289783026971,-0.0423859982923869,-0.052140280325629,-0.1155277800092479,-0.1844323673036143,-0.2711428155264336,-0.3425189648809609,-0.4479264679257753,-0.6268065801875762,-1.3553108360008166,-2.7834153011273006,-6.168802787024375,-13.227943119601,-inf
0.051,2,4,0.2384216785430908,0.0492739710254807,0.0468662274141949,0.0065424647029667,0.0053748333611632,-0.0001022791804667,-0.0045657442906955,-0.0107350526208232,-0.0115139899920588,-0.0125962297777629,-0.0158505578360889,-0.0169908252344314,-0.0177161900771904,-0.0185411559910396,-0.019554996408899,-0.0221807357337132,-0.028862716046949,-0.034466073100641,-0.0352104926970494,-0.0400966529132907,-0.0407862522787401,-0.0554539266968115,-0.1095262465587242,-0.1735001709645154,-0.2297210778233896,-0.3007028119608919,-0.4271154829310234,-0.5993584535900989,-1.1340554966799112,-2.321488790260052,-5.668675655214984,-inf,-inf
0.052,2,4,0.1459157466888427,0.0479200046002725,0.047436752791926,0.0088129712288662,0.0043687174567124,-0.000488887790592,-0.0017797313207861,-0.009798413505481,-0.0124388675057957,-0.0153719251363841,-0.0160306293951208,-0.0186977944761236,-0.0195423926700781,-0.0200536060494509,-0.0207808386487419,-0.024066948811116,-0.0276563816455629,-0.0329563102281369,-0.0358089212869141,-0.0388314383592017,-0.0431945209341693,-0.0505937109887061,-0.1071189989598685,-0.1673590420660597,-0.2341101127738342,-0.3186217864208993,-0.4104858452328127,-0.5969876610564437,-1.1881307725153003,-2.600416475479668,-6.147230741560668,-13.347349697972035,-inf
0.053,2,4,0.1472399234771728,0.0542501581859215,0.0471267788368336,0.0087394235348478,0.0062835047227562,0.0012665929112397,0.0007842740902132,-0.0073306631291265,-0.0087471880549387,-0.012636784360806,-0.0138309296786,-0.015655804187629,-0.0167423571144264,-0.0169625016716474,-0.0189661280119799,-0.0217598960030802,-0.0306081631653364,-0.0354904046897588,-0.0357566332528493,-0.0386211423853003,-0.0422120349928977,-0.0509286036770382,-0.1188020779524778,-0.1929354786416965,-0.2623803079643983,-0.3504049637044005,-0.474537197968854,-0.6541939641009584,-1.2473978347725652,-2.579341210373119,-6.125850461690664,-12.958323030095466,-inf
0.054,2,4,0.1490585803985595,0.0543292853330905,0.0496889642776486,0.0115457730226434,0.0075165566032831,0.0057718126255167,0.0023144817407917,-0.0046585885219978,-0.0063490051668044,-0.0124588375622273,-0.0127555586764307,-0.0164467860871815,-0.0164974855008982,-0.0181494761489096,-0.0197166846620864,-0.0221197938896503,-0.0293072074082523,-0.0347856240710911,-0.0351364637452315,-0.0386874936719721,-0.0404924557933879,-0.0564007924197323,-0.1008659573398025,-0.1622096841828879,-0.2101724059872171,-0.2907535765792861,-0.4077743648228341,-0.6071088675006848,-1.2465452977023117,-2.792934780827554,-5.903808676400621,-12.952215515396189,-inf
0.055,2,4,0.1455552577972412,0.0520588354902052,0.0504816848682567,0.007082889303786,0.0062134071012755,0.0029708529614086,0.0018099447916856,-0.0068881814843477,-0.0071999743616534,-0.0112010853921443,-0.0124803524444626,-0.0157399255314109,-0.0167546046590645,-0.0167587915089705,-0.0193856977991704,-0.0242670857341594,-0.0279575219058825,-0.0352045709323553,-0.0353135161824411,-0.0402646433133252,-0.0431960171907331,-0.0543075920105617,-0.1128660630778358,-0.1750614720194028,-0.2498303179552524,-0.3241110499537826,-0.4433752261211396,-0.6037634475142116,-1.321992644457204,-2.8591167535845963,-6.072501781014367,-12.761309148365264,-inf
0.056,2,4,0.1467957496643066,0.055832550758893,0.0531213851901473,0.0116191227587051,0.0106707956818451,0.0073187760808707,0.0051426539087814,-0.0033656935747646,-0.0070152375061256,-0.0114863843678273,-0.0127135095268441,-0.0147624586051395,-0.015762551930703,-0.0165893660158061,-0.0185190606112273,-0.0206117442442484,-0.0303216945518157,-0.0339709405424387,-0.0344928825129139,-0.0385001539086237,-0.0431455931388734,-0.0511566392531528,-0.0951860316243722,-0.1638112063090718,-0.228112051782803,-0.3217350577028521,-0.4327571870702174,-0.6145774580743251,-1.1941500511882526,-2.563763716331452,-5.966074654091572,-13.061418708600533,-inf
0.057,2,4,0.1452689170837402,0.0600699478983134,0.0488270313884081,0.0113416302897906,0.0098555567134767,0.0058560814488722,0.0043973182855785,-0.0011923844168208,-0.0036828482362965,-0.0097854031541695,-0.0110647998652033,-0.0152608338609046,-0.0164196782789589,-0.0184391618082055,-0.0189886842813751,-0.0210381769957912,-0.0259218641909535,-0.0341146549004618,-0.0351380896429959,-0.0365871079022583,-0.0411658609422461,-0.0541529420660194,-0.095372700201627,-0.1609069957389404,-0.230588410477193,-0.2977843016245956,-0.4208131372966958,-0.5754151703711827,-1.191598442453071,-2.625270472424198,-5.8032829256125416,-12.90317832722599,-inf
0.058,2,4,0.1466541290283203,0.0687255747034484,0.0456230738629492,0.0115582323182384,0.0097955043965704,0.0086085003241402,0.0065455891018271,-0.0007412293660004,-0.0013008118672844,-0.0102311532286729,-0.010872752373619,-0.0136449590898646,-0.0163645100293525,-0.0171441391292293,-0.0181295158283351,-0.0204623491462716,-0.0297195278097967,-0.0330752969492407,-0.0356215379797929,-0.03873334080979,-0.0395314710663507,-0.0461675697282414,-0.1184470309192567,-0.1968215765955925,-0.2664355800147517,-0.3615365281463886,-0.4582498031056491,-0.6493726978253564,-1.4076107421729718,-3.028878067179326,-6.417569194828912,-12.918673086233785,-inf
0.059,2,4,0.1486330032348632,0.0734842983030469,0.0432340772328926,0.016642151543392,0.0134718642774683,0.0093094648489996,0.0068529312181448,-0.0001308840806278,-0.0025736911445933,-0.0069796599874548,-0.007205912980452,-0.0149990569092711,-0.0151472649812688,-0.0162195688385689,-0.0193610052333586,-0.020666600636154,-0.0279712116749961,-0.0320126303465903,-0.0350526616648824,-0.0384285256177419,-0.0390943733765594,-0.0513219833798248,-0.1145363297376434,-0.1880313668354561,-0.2518695484944026,-0.3167613594881497,-0.4352692990946534,-0.6152160252128048,-1.2944184962662748,-2.680015429622824,-6.266826963699036,-13.069136895399025,-inf
0.06,2,4,0.2340996265411377,0.0738421691747125,0.0437129566963058,0.015808352126243,0.0129043417699967,0.0098634465249928,0.0062339533539043,-0.0006785243305512,-0.0007132056702784,-0.0080309377732405,-0.0100543351625146,-0.0149835265492861,-0.016361414680765,-0.017440694299854,-0.0176013002049018,-0.0197674479929257,-0.0254593359426037,-0.0326051124581811,-0.0344301185975899,-0.0383438462002872,-0.0393298693472509,-0.0537276420752256,-0.1219957954724424,-0.189690960405728,-0.2429826919162849,-0.3369907695754814,-0.4554544502476371,-0.7083619513006325,-1.51000874625688,-2.801350358262526,-5.96348851468822,-12.88781717641112,-inf
0.061,2,4,0.2345373630523681,0.088665512254323,0.0354483891238043,0.0194158046902121,0.0170419141783347,0.0119210456780732,0.0110624499608195,0.0033710212826421,0.0012333144809009,-0.0043494929255102,-0.0059822346475471,-0.0146454326871053,-0.0158275708745919,-0.0160003234693589,-0.0183474686378019,-0.0204978854641398,-0.0298834913802768,-0.0343549902032951,-0.0353547916216581,-0.0394047693606024,-0.044237722255698,-0.0535828715397772,-0.1143590736852015,-0.1784784009891013,-0.2505880084252356,-0.33494123270637,-0.4569741666645728,-0.6825506771409274,-1.3130525648812912,-2.9422010334465685,-6.243739090868592,-12.946821152993593,-inf
0.062,2,4,0.2350823879241943,0.0780927668815574,0.0417416608074979,0.0207990622290969,0.017746134469947,0.0096784970073704,0.0075202255333453,0.0007065477616508,0.0001421478247159,-0.0081211428257445,-0.0085516202249614,-0.0145802798396997,-0.0155370775918176,-0.0161396503086372,-0.0170709572049206,-0.0213108888930111,-0.0270494444908722,-0.0303611485459317,-0.0327838448840988,-0.0380133420412414,-0.0397617153259694,-0.0482419619831404,-0.1120682682475891,-0.1643328657033125,-0.2262541857176215,-0.3136058771719605,-0.4095540528487337,-0.6425456771933172,-1.2572900163779368,-2.548418140124266,-6.039105607327123,-12.742301063383309,-inf
0.063,2,4,0.1486778259277343,0.0753827430786819,0.0412673413472793,0.0184654599515482,0.0139509116772303,0.0111089384280845,0.0087761361335164,0.0014466562409735,-0.0038335112828766,-0.0113208587423102,-0.0114980036338576,-0.0156692010269407,-0.0161112630073377,-0.0162459257543937,-0.0176517385030727,-0.0222977876209694,-0.0256679411143646,-0.0322677882131635,-0.034355829186325,-0.0347530844147968,-0.0366747731712847,-0.0495300087990492,-0.0961092823974164,-0.1639926974665471,-0.2462316423169342,-0.3218563580085357,-0.4152931483874993,-0.6165652844942228,-1.167322486088865,-2.500767796659556,-5.7764974565441625,-13.076703820732648,-inf
0.064,2,4,0.1469573974609375,0.0932127143602553,0.0324582389392925,0.0190486000726699,0.0137994551746897,0.0112577114449965,0.009985346756671,0.0029222278691402,0.0013647945729697,-0.0019561211233802,-0.0034751683175529,-0.0146632360727672,-0.0148944957855431,-0.0154177388799625,-0.0162773520517333,-0.0194385330234161,-0.0274819953378318,-0.0323109476174661,-0.0326215748513181,-0.0378135378745512,-0.0402215636926797,-0.0441509309901644,-0.1324846718275425,-0.1978498690429586,-0.2634731851660972,-0.3433285854557127,-0.4733236338566157,-0.7467757323386239,-1.514707193633745,-3.049660959424081,-6.38671896790731,-12.980186424935106,-inf
0.065,2,4,0.1489372253417968,0.0954265400630783,0.032724250810195,0.0204289291814264,0.0186323560995875,0.0152929171186345,0.0105490132435659,0.0025886442269273,0.002238047324058,-0.0013878326825072,-0.0028972396902698,-0.012364508038957,-0.0147596299108668,-0.0153779569863763,-0.0173024575402351,-0.0208161064853624,-0.0265913378064558,-0.0314126232057703,-0.0316313888627558,-0.0379769380415452,-0.0421528527601315,-0.0482703073882738,-0.1068008849825593,-0.1734605166741462,-0.2437549759616594,-0.3401608094760026,-0.4581820288815321,-0.6790689927549358,-1.3447787702820917,-2.8739603758705123,-6.338773509666253,-13.014600132450278,-inf
0.066,2,4,0.1472289562225341,0.0972762649563095,0.0303063316207232,0.0177572783420653,0.0169231073938801,0.0138125060618431,0.01229777479041,0.0043159064848776,0.0033590480994966,-0.002434055702998,-0.0035195385850318,-0.0131570369747913,-0.014577592838481,-0.015513112232583,-0.0171078167520754,-0.0200229987316379,-0.0258057820492314,-0.0307118128790539,-0.0323878021913599,-0.0381804352383828,-0.0422135550715497,-0.0506957347769144,-0.1116650045475227,-0.1898785864438652,-0.2594319448743813,-0.3465260815966914,-0.4373963558127537,-0.6991106136119357,-1.4089275966351662,-2.9024083823813323,-6.256271815886255,-12.881400924814006,-inf
0.067,2,4,0.152379035949707,0.1038256255668567,0.0294439135987124,0.0217476358716882,0.0211439833596885,0.0157068739260156,0.0155843758784155,0.0062428858225716,0.0057193701855622,-0.0003190548713395,-0.0046958671748798,-0.0135880263136488,-0.0141076534342464,-0.0152403747560737,-0.0178180214822343,-0.0191394500722906,-0.0263139091235768,-0.0325994122092677,-0.032920492057926,-0.0372711808370855,-0.0403481054856177,-0.0505378759725408,-0.110967426911296,-0.1761590538069274,-0.2431523443186872,-0.3224502734235249,-0.4486221139093828,-0.7157191907639946,-1.4485115742637902,-2.7376673327431407,-6.075313188914324,-12.752164171133424,-inf
0.068,2,4,0.2357399463653564,0.097944721784411,0.0332528724878731,0.0242232316167862,0.0194033748557836,0.0159723238888415,0.0125889691284431,0.0053835619056489,0.0039561237068889,-0.0016460347465187,-0.0040863758471947,-0.0130032518415592,-0.0148187972877244,-0.0159230710564873,-0.0176342762203507,-0.0197826598940896,-0.0278017679718388,-0.0298284020307664,-0.0327338141926985,-0.0367947028542578,-0.0421356999575922,-0.0552888372318056,-0.0827616369650748,-0.1451302422634809,-0.2100349226027094,-0.2881130054025029,-0.4050849301729122,-0.5793605235141571,-1.2217423253402464,-2.6658214581603743,-6.171277196743902,-inf,-inf
0.069,2,4,0.2376515865325927,0.0997855298618341,0.0289532118102437,0.0209521149462214,0.0199392643387753,0.0170171720358958,0.0118730605816992,0.006656443694485,0.0046903756806451,-0.0021209820162945,-0.0024921351405974,-0.0121884750322418,-0.0139028058482759,-0.0147401781704758,-0.0178224594676758,-0.0209340726803023,-0.0264023337462741,-0.0308702364237459,-0.0322477758087949,-0.0357349118522974,-0.0402845761280506,-0.0457809570752449,-0.095455021711766,-0.1524751174470511,-0.2088771828316778,-0.2929300601602385,-0.4102566219227898,-0.5910733597126121,-1.1583264588091178,-2.7370881316752342,-5.91208824813995,-13.213516540919985,-inf
