g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.519,2,4,0.2278704643249511,0.0367926296352602,0.0043936479690624,-0.0010585623380913,-0.0016255768853724,-0.0025537819678688,-0.0029764798592988,-0.0031195715296262,-0.0034294351091,-0.0039451418474266,-0.005122654169493,-0.0056174892430051,-0.0057123306649519,-0.0059654471177814,-0.0064199787860895,-0.0083504369519853,-0.011919785485088,-0.1549689978275599,-0.3425592694599924,-0.3955323036763807,-0.4940175928815795,-0.5474735621130871,-0.7233506966336091,-0.8971539295665716,-1.0046300935010577,-1.1627796099057746,-1.5272440204085047,-2.3138483721988647,-4.123142098149751,-7.266369455888089,-11.490985737814956,-inf,-inf
0.52,2,4,0.2245733737945556,0.0463396973291713,0.0058081837481893,-0.0020215982669571,-0.0027893370373866,-0.0027924975066032,-0.0033839377878831,-0.0034607655848873,-0.0035791876926925,-0.0045658127065745,-0.0054218157208183,-0.0055184743968269,-0.0056451537706095,-0.0058439172086381,-0.0059933318546973,-0.0087464973191727,-0.0092441386778492,-0.1506750134201437,-0.3370185262226414,-0.3926482740450969,-0.4797561662734643,-0.5285632458670325,-0.7027225015173696,-0.89026237211074,-1.0015644746991614,-1.2509602256477366,-1.589368902352687,-2.4850047138034466,-4.094101218516927,-7.1430832405738665,-inf,-inf,-inf
0.521,2,4,0.126096487045288,0.0400567959135314,0.0013604819468269,-0.0023592960383157,-0.0023843537555751,-0.0025391182663525,-0.0028476636542379,-0.0033696972002622,-0.004107920373857,-0.0047290169994117,-0.0047316810477172,-0.0056130404078888,-0.0060414199456474,-0.0061973122944332,-0.0064834013066976,-0.0066029121384958,-0.007927056350506,-0.1503208230212697,-0.3457271133234093,-0.3953508551301027,-0.4901778478604162,-0.5404941947738889,-0.7144291595366028,-0.8939447883570113,-1.017835245687885,-1.1787824331360954,-1.5336484381308009,-2.1984508099238456,-4.210785456920076,-7.333470414324919,-12.15306679654224,-17.042761322660745,-inf
0.522,2,4,0.1737351417541504,0.033384202547283,0.0034289478382919,-0.0021446135335181,-0.0025083471277808,-0.0026011270184154,-0.0026109380713983,-0.0031856340085741,-0.0033621526203349,-0.0042904438176749,-0.0049861269842492,-0.0056429779858664,-0.0059009273222797,-0.0059877436689863,-0.0073445428730109,-0.0095104342682932,-0.0122517299612874,-0.1530802926758415,-0.3478933908299245,-0.3987275470673908,-0.4927751009129053,-0.5411832189594299,-0.7197542788876616,-0.8991209994164288,-1.0162942376834143,-1.187987537688659,-1.5343675425077343,-2.361228507766851,-4.1177172113498575,-7.3751015068044,-11.494915935168947,-16.602492187390666,-inf
0.523,2,4,0.1252903938293457,0.0360539285851955,0.0012968723196589,-0.0024778165334832,-0.002481238340902,-0.0026550117855343,-0.0031885318403181,-0.0033271701823696,-0.0041699819043244,-0.0051438926610753,-0.0057133242362751,-0.0058952527969677,-0.0059343504167174,-0.0059733616199984,-0.0060225025879083,-0.0080330436685765,-0.0109586156598786,-0.1581499513561547,-0.3463823376810565,-0.4140128717310204,-0.5023903483846469,-0.5581470728382092,-0.7250182335518041,-0.9089376650541338,-1.0374808958598445,-1.1978920387673129,-1.5439499316545011,-2.151301457398985,-3.9256437953762022,-7.553212579950397,-11.968463645895367,-16.503233354527996,-inf
0.524,2,4,0.161863088607788,0.034861922371218,-9.20393446004126e-05,-0.0017329026759204,-0.0025488167301147,-0.002585602028945,-0.0033959479965656,-0.0036889623799748,-0.0037284852610837,-0.0049525390950641,-0.0055904933242539,-0.0060368324615777,-0.0061137477881185,-0.0067156759425337,-0.0070203012858791,-0.0072398396673182,-0.0087819843420758,-0.1563987383013138,-0.344701128687739,-0.4025730632508973,-0.4946530166761272,-0.5425342933930859,-0.7237925725977805,-0.8989375055344038,-1.018598607403404,-1.2422266309191503,-1.5654423346854236,-2.3469060326586315,-4.089128044721601,-7.261573930630571,-11.30045423931831,-15.704194067999122,-inf
0.525,2,4,0.179288625717163,0.0436788924475868,0.0038889751190619,-0.0022182180797531,-0.0025497557586133,-0.002562743974626,-0.0026060087549211,-0.0032589891736795,-0.0035218571452085,-0.0039852208717051,-0.0048439050550021,-0.0054296587869329,-0.005916268423131,-0.0059508335315421,-0.0060974752123356,-0.0078663130574217,-0.0117880612651837,-0.1490041464274423,-0.3418554472901612,-0.390578607826318,-0.4791004995272055,-0.5307172743280362,-0.6963371359286554,-0.9092619678868544,-1.007305492473437,-1.1672797558096015,-1.5101335014996138,-2.187483182310543,-4.00412891043172,-7.627842642567101,-12.023430186718455,-16.988338736177752,-inf
0.526,2,4,0.176025390625,0.0512109813910562,0.0078147280935146,-0.0002823587317367,-0.0004015194997508,-0.0022053799242174,-0.0025144824575653,-0.0026769276851281,-0.003505137153101,-0.0035490353366627,-0.0037775079929394,-0.0049397669156559,-0.0053935597937537,-0.0060418915302251,-0.0063360380522304,-0.007322504696581,-0.0095492875266307,-0.1470960343741849,-0.3249874342879354,-0.3726212244797663,-0.4637971020373471,-0.5089666020449948,-0.6732295158057887,-0.8981601225638122,-1.0020075620854436,-1.232803894831267,-1.585887881183644,-2.5770257679321142,-4.054261449307208,-7.002242488939007,-11.850088102710114,-17.156264182046595,-inf
0.527,2,4,0.2339429855346679,0.0429347892817256,0.0045628042738682,-0.0006663054346628,-0.0008430803061692,-0.0021523561378149,-0.0025655903936448,-0.0030311600709519,-0.0033156174578879,-0.0034924932012348,-0.0035925723610125,-0.0051004888382737,-0.0051873434914726,-0.0057477544992146,-0.0064872237379523,-0.0074651628742134,-0.0079458027174,-0.1561683684351175,-0.3568486885824479,-0.401521683291842,-0.4975855620186755,-0.5421894412904844,-0.6947637510366861,-0.9054458337133252,-1.006630505067693,-1.1547712049104637,-1.4937819781635389,-2.246900036250288,-4.004487048709662,-7.569635628966577,-12.08308291721432,-inf,-inf
0.528,2,4,0.2226364612579345,0.0401501950930464,0.0006753816591843,-0.0018467669148917,-0.0024127781071685,-0.0027335967132696,-0.003215605096353,-0.0037545307715718,-0.0038212558744583,-0.0045976359910206,-0.0046547157014042,-0.0051113420836146,-0.0055375046547396,-0.0061386289266934,-0.0062296317774289,-0.0082349920883325,-0.0093569743486154,-0.1500438020711038,-0.331851052448752,-0.3815420240143272,-0.4806928953907451,-0.5233664862758329,-0.6920421957331748,-0.8927970254781848,-0.9978774139688652,-1.1642438593799664,-1.5356654877586606,-2.205090761219718,-3.7159653304768505,-7.073717149799622,-11.96069731466226,-inf,-inf
0.529,2,4,0.1740427017211914,0.0367869441943163,0.0058284486835297,-0.0021841404479376,-0.0022525441768329,-0.0028046900898553,-0.0028474279985958,-0.003060126986587,-0.0032361287089299,-0.0040193338036007,-0.0043832694357982,-0.0052290067701928,-0.0055860359162712,-0.0063873584806283,-0.0068178391320592,-0.0086098863225004,-0.0100691924151268,-0.1473013727978744,-0.338916123660948,-0.3890196324960113,-0.4906412800417927,-0.533815224604945,-0.6949514523078403,-0.8956145939714193,-1.0166625840982573,-1.1644710413614263,-1.6021119395529655,-2.3958861069120294,-4.111028018678093,-7.312374400306435,-11.741794329368066,-17.19969770157901,-inf
0.53,2,4,0.1759822368621826,0.0476510292413131,0.002937817873063,-0.0006982521206429,-0.0020532961332004,-0.0023761328197677,-0.0025289389661065,-0.0028971785450917,-0.0033715294099667,-0.004495468003149,-0.0046082276679144,-0.0049825002499545,-0.0055594673853283,-0.0060929064507811,-0.0063021958782425,-0.0083726810750491,-0.0097923251936582,-0.1478808877523569,-0.3307576697810065,-0.3830757163395473,-0.470549976577717,-0.5235231524723942,-0.6884798360813184,-0.8781200697030919,-1.0433898968697166,-1.205703773343399,-1.548818670997897,-2.4619266428579007,-4.021915144027568,-7.108938516762368,-11.781490853457692,-17.02046706558516,-inf
0.531,2,4,0.1763525009155273,0.0471898977570243,0.005620085813582,-0.001244857942941,-0.0017924392638304,-0.0018503538966604,-0.0025911814017929,-0.0029231637230678,-0.0032333827141361,-0.0037340747597032,-0.0042254830749208,-0.0052302177115137,-0.0053053438707667,-0.0059072208064679,-0.0061655134186198,-0.0068919226372617,-0.0077927714823331,-0.1584289379850733,-0.3444061839318056,-0.3957193458033105,-0.4871613808905595,-0.5301362188619164,-0.6691260560770496,-0.8944923094572762,-1.003769494994876,-1.165996829997306,-1.4853680753869778,-2.245104789101588,-3.9522234548591904,-7.619624165534432,-12.16882256606233,-17.044517225302894,-inf
0.532,2,4,0.1777694225311279,0.0456828889178849,0.0014382767050719,-0.0015740484939102,-0.0025708267328584,-0.0028387135986689,-0.0031081378255416,-0.003628057491734,-0.003864523113396,-0.0050175370876546,-0.0050905808657307,-0.0055979195204023,-0.0056495869374609,-0.006038966984834,-0.0065111634089327,-0.0086802686292499,-0.010388177105878,-0.1547078864687583,-0.3394966367872503,-0.4015391629627622,-0.4911821187013513,-0.536703165728368,-0.6982906516764094,-0.9142318276231172,-1.0555605228351526,-1.181187618763787,-1.535215333415618,-2.217767759025404,-3.987185456840333,-7.737912440948945,-12.394945667925182,-17.028615401703345,-inf
0.533,2,4,0.2242195606231689,0.0484275988704183,0.0081144953706443,-0.0004635553708858,-0.001377115692368,-0.0018174282645381,-0.0024288150770501,-0.0029667180203716,-0.0031396138041471,-0.0036286034494989,-0.0042129138787602,-0.0049833199829823,-0.0050338906049697,-0.00585658414528,-0.0062539550501599,-0.007172295537264,-0.0094607924494393,-0.1443121100037835,-0.343207550824412,-0.3929263069567489,-0.4856606360077632,-0.5409853722781952,-0.6802170576704673,-0.89810334380894,-1.0279485142139675,-1.1954472719548437,-1.5805532700308051,-2.456013815689097,-4.175404584005925,-7.550819790245245,-11.809938327467686,-inf,-inf
0.534,2,4,0.1851696968078613,0.0298377087286837,-0.0002991351066537,-0.002242177916195,-0.0023544604214363,-0.0028387957890997,-0.0031415078563201,-0.003501129861234,-0.0036744026430498,-0.0045603836781426,-0.0049642137594618,-0.0054540093145534,-0.0055665590778616,-0.0061903223028234,-0.0065484590938813,-0.0079774007972812,-0.0084296207463252,-0.1600359380768341,-0.3683843551094403,-0.4141763088598334,-0.5036818686086022,-0.5697812357434207,-0.7070512109549544,-0.9358770965952208,-1.0851344744585736,-1.2017929374682366,-1.5569069658598995,-2.4043421075727376,-4.293334632294055,-7.917661050134569,-12.079986866416627,-16.559434510843104,-inf
0.535,2,4,0.1256377696990966,0.0332900881352572,0.0027085601002328,-0.001879746141267,-0.0023528780835179,-0.0024542303938255,-0.0033749629009116,-0.0036156279970597,-0.003905548075918,-0.0043234606625385,-0.0050137594384442,-0.0054755938164384,-0.005521180842387,-0.0056601179311713,-0.0067350635958087,-0.0076721316539089,-0.0089882886506657,-0.1611942472151229,-0.3656741819589788,-0.4092279500303128,-0.5075852957545366,-0.5579926398234853,-0.697599706596768,-0.9454906912156276,-1.0621760764472523,-1.2634232848652978,-1.5940746081153547,-2.2956387730002503,-4.309998089174773,-7.581853287053232,-11.82389292552142,-16.90531788895068,-inf
0.536,2,4,0.1246590614318847,0.030443176293757,-0.0001492532890056,-0.0022662108320918,-0.0023308227628297,-0.0025514154958946,-0.0035799054146995,-0.003601306571843,-0.0043901917247687,-0.0044205971759901,-0.0048907614340982,-0.0055825594269096,-0.0057842267527173,-0.0065386509536333,-0.0065650004572336,-0.008563226114456,-0.0089724787290022,-0.1580781818749589,-0.3698190420798381,-0.4129090192602723,-0.519446755051416,-0.5716790410803744,-0.7153162244717,-0.9572165470691404,-1.0980482736118593,-1.3510095411452483,-1.7402091444759853,-2.5324192009213786,-4.035329483967349,-7.377222417964042,-11.38784688310229,-16.330637357998338,-inf
0.537,2,4,0.2238953113555908,0.0399331408354802,0.0048948496063359,-0.0017871158247281,-0.0018939611400726,-0.0027909957678646,-0.0032384187609379,-0.0034870090165518,-0.0035068680631755,-0.0041667751413099,-0.0048058341747925,-0.0056948020613645,-0.0057731065398356,-0.0058181513630568,-0.0064669768187986,-0.0083221165133165,-0.0098915981026841,-0.1534552946139888,-0.351365580549279,-0.4086830113863332,-0.4928709876216029,-0.54549141806751,-0.6921213317763777,-0.9189862346729398,-1.0149043441971306,-1.2216742873494084,-1.603802320268206,-2.3711814720861404,-4.164786884763287,-7.534970912325336,-12.259994301243347,-inf,-inf
0.538,2,4,0.2252647876739502,0.0393267838924509,0.0030070684934976,-0.0014882323594653,-0.0017852935993695,-0.0022284686388458,-0.0028345236627105,-0.0028506065851248,-0.0033347535201862,-0.0041786664762742,-0.0049323221219111,-0.0051291499562982,-0.0051782698283228,-0.0055325075932689,-0.0059912667893638,-0.0077401318345605,-0.007969247972619,-0.1531797548894699,-0.3495969885901022,-0.4021173147194922,-0.4950464115870044,-0.5462834213004101,-0.6846424899244947,-0.9047882273215304,-1.005886723662651,-1.1758061771255082,-1.5698213146969684,-2.4744740723405245,-4.208913872279696,-7.915518277654524,-12.195809479638385,-inf,-inf
0.539,2,4,0.174311876296997,0.0388640085361109,0.0030401574568838,-0.0009978798480935,-0.0013518717510144,-0.0016996628951303,-0.0020521280165634,-0.0028672770240751,-0.0033828433095996,-0.004210477688384,-0.0042375864271595,-0.0050184979723912,-0.0050730125864536,-0.0058482151534176,-0.0061187360758578,-0.0075016403877895,-0.0080227730962381,-0.1507181351357699,-0.3526307826009552,-0.3991284313467313,-0.4894706035852103,-0.5419896434163324,-0.6788489407309002,-0.9159967092961372,-1.015078734222995,-1.1912815728792971,-1.6013714860088104,-2.4094842290429384,-4.002883188860013,-7.524936584671761,-12.402439229244072,-17.327416339905174,-inf
0.54,2,4,0.1836540699005127,0.039064666267137,0.0112927051729638,-0.0019555211388837,-0.0020152899665093,-0.0020721506687347,-0.0026359058441922,-0.0031008414057592,-0.0033922186241294,-0.0034474818029962,-0.0034513518478713,-0.0049283744443695,-0.0052468713566322,-0.0054213137809977,-0.0071461961796811,-0.0078543982387155,-0.0078717501721765,-0.165086280275329,-0.3509781662828989,-0.4077969522121767,-0.4932927956811379,-0.5564703882805055,-0.678405265890271,-0.9352742881687746,-1.0347973129094588,-1.1483945537305906,-1.4738639067990524,-2.3750546905150176,-4.276898870583665,-7.752230985667858,-12.243684005908142,-16.721539799465567,-inf
0.541,2,4,0.1756074428558349,0.0311839200386054,0.0016421806901379,-0.0026264179297231,-0.0027224691109636,-0.0028143660075159,-0.0034755274047192,-0.0037860029153335,-0.0039263556487286,-0.0039349673861811,-0.0044420115508123,-0.0050535971238722,-0.0055311511379623,-0.0057409517060535,-0.0063987516138675,-0.0076846975051996,-0.0080140496730029,-0.1630600825586441,-0.3721295773339456,-0.4258750497652498,-0.5118221205939796,-0.5599320939996355,-0.7080473380455569,-0.949874255931462,-1.046106559144664,-1.1953583746940724,-1.520687344775987,-2.578133341103962,-4.149919992791904,-7.819747070666079,-12.284192894037062,-16.759328188890734,-inf
0.542,2,4,0.17936372756958,0.0354695790462436,0.0025122848772571,-0.0017924920687905,-0.0024006713795672,-0.0026078139373354,-0.0031243484184132,-0.0031962268333391,-0.0044394298623556,-0.0044416602923663,-0.0047505773015241,-0.0054326316787951,-0.0054338925396608,-0.0061787382880874,-0.0065438678041015,-0.0084369910341772,-0.0104620151995381,-0.1531372297254345,-0.3572921303177145,-0.4129604414082384,-0.4999410759744062,-0.5619454599087954,-0.6910601985062329,-0.9404619010366826,-1.0718982417710836,-1.190534137281646,-1.4615591021550232,-2.382902795344584,-4.402140166114182,-8.189638086940912,-12.66316047983405,-16.754005473005606,-inf
0.543,2,4,0.1777007579803466,0.0316239543770061,0.0023300461617928,-0.0016409667440838,-0.0026345522201628,-0.0026356250449365,-0.0026714390815264,-0.0034094187359363,-0.0037685576894823,-0.0047703288516643,-0.0048167563336151,-0.0048211374542965,-0.0056403356995905,-0.0057854783972875,-0.0058567752055452,-0.0081212813605843,-0.0091113649286824,-0.16007211604036,-0.3551158143009669,-0.4057728043749208,-0.5033233783665175,-0.5595142575903894,-0.6928907969971693,-0.9271560645375504,-1.1100408842488,-1.3269308650983476,-1.8333632211685715,-2.612950589473759,-4.496878434100709,-7.472618448114328,-12.164037201406822,-17.22397997351724,-inf
0.544,2,4,0.1764619350433349,0.0476140331272197,0.0065864540739524,-0.0019874536565452,-0.0021478775629341,-0.0021597115321485,-0.0024188324754063,-0.0033353059003128,-0.0038839849521322,-0.0040686436932607,-0.0044166244194679,-0.0053839872377823,-0.0054224207227189,-0.0057948526674815,-0.0059796170074823,-0.0076594229864983,-0.0081075678005245,-0.1637717975363284,-0.3696194012291172,-0.4118706397223562,-0.5020950602563428,-0.5516176461498123,-0.6709181144040647,-0.9528642576960764,-1.03891687837518,-1.2445007718977088,-1.5531262057158135,-2.348438278425197,-4.102477500037561,-7.518454867017879,-11.974299110285482,-16.69096530518173,-inf
0.545,2,4,0.1788051128387451,0.0365831896989023,0.0021829766700147,-0.0022243793246436,-0.0023355409709047,-0.0023994537383067,-0.0028789046683062,-0.0031831078059541,-0.0033854092945278,-0.0035394904365061,-0.0039716799763253,-0.0055230293306897,-0.0058940945374694,-0.0060787240867359,-0.0062394325155316,-0.0089727132176402,-0.0117003026034086,-0.152988544201696,-0.3481327952092792,-0.4054544813888349,-0.4867603192806386,-0.5447251338724884,-0.6812327679268319,-0.9431238396970054,-1.0880615448006743,-1.2328112552033137,-1.6249457153955391,-2.415834120160882,-4.279558905692023,-8.035087739297232,-12.389205578399253,-17.399564877159776,-inf
0.546,2,4,0.2330169677734375,0.0469894975711483,0.0079076114525696,-0.0013279263861379,-0.0017295142534647,-0.0021754430826402,-0.0022689936691517,-0.0028135565810141,-0.0034706089503983,-0.0035825138934291,-0.0041224037582846,-0.0047803168273636,-0.0048016251583745,-0.0063113404520709,-0.0064616656979922,-0.0070430103656177,-0.0079406408551185,-0.1499474886256855,-0.353178485503631,-0.4039704606719857,-0.5033456000300661,-0.5526815905282402,-0.6691152260707028,-0.9237740691854378,-1.014353926468596,-1.165818743353337,-1.5597769769095582,-2.5066965539066497,-4.255229678361824,-8.409769406939414,-12.699213889401376,-inf,-inf
